id,orden,palabra,valoracion
-MKc18qPjUPSYiUegjSz,3,manipulación,1
-MKc18qPjUPSYiUegjSz,4,almacenamiento global,8
-MKc18qPjUPSYiUegjSz,5,expansión,8
-MKfP174lGReLtLxzj4S,1,Salud,0
-MKfP174lGReLtLxzj4S,2,Trabajos,4
-MKfP174lGReLtLxzj4S,3,Educacion,0
-MKfP174lGReLtLxzj4S,4,Inclusion,0
-MKfP174lGReLtLxzj4S,5,Transporte,0
-ML7vS4tfqywTm7SVODZ,1,datos cuantitativos,7
-ML7vS4tfqywTm7SVODZ,2,análisis,5
-ML7vS4tfqywTm7SVODZ,3,tecnología,3
-ML7vS4tfqywTm7SVODZ,4,internet,5
-ML7vS4tfqywTm7SVODZ,5,privacidad,2
-ML7vS4tfqywTm7SVODZ,6,ciencias sociales,5
-ML85E5fIDScNVa43NZp,1,Robot,8
-ML85E5fIDScNVa43NZp,2,Futuro,10
-ML85E5fIDScNVa43NZp,3,Blanco,5
-ML85E5fIDScNVa43NZp,4,Mente,10
-ML85E5fIDScNVa43NZp,5,Ciencia,10
-MLOCWpsq5zcw_B4ekjx,1,computacion,9
-MLOCWpsq5zcw_B4ekjx,2,programacion,10
-MLOCWpsq5zcw_B4ekjx,3,control,1
-MLOCWpsq5zcw_B4ekjx,4,solucion de problemas,7
-MLOCWpsq5zcw_B4ekjx,5,despersonalilzación,0
-MLOi-xh9E2OTlK96Wbl,1,hamburguesa,0
-MLOi-xh9E2OTlK96Wbl,2,grandote,0
-MLOi-xh9E2OTlK96Wbl,3,latinejo,0
-MLOi-xh9E2OTlK96Wbl,4,pedantería,0
-MLOi-xh9E2OTlK96Wbl,5,soberbia,0
-MLOi-xh9E2OTlK96Wbl,6,mierda,0
-MLPiOWKMSfxELGJZ-b0,1,grandes cantidades de datos,8
-MLPiOWKMSfxELGJZ-b0,2,control,7
-MLPiOWKMSfxELGJZ-b0,3,gran hermano,7
-MLPiOWKMSfxELGJZ-b0,4,vida pública expuesta,8
-MLPiOWKMSfxELGJZ-b0,5,inclusión ,7
-MLQ-7jgiiIl4wcO5Iod,1,datos,10
-MLQ-7jgiiIl4wcO5Iod,2,grande,10
-MLQ-7jgiiIl4wcO5Iod,3,base,10
-MLQ-7jgiiIl4wcO5Iod,4,muchos,10
-MLQ-7jgiiIl4wcO5Iod,5,sistema,10
-MLQq2HSuKCBcMaFvvK9,1,Feedback,5
-MLQq2HSuKCBcMaFvvK9,2,Redes,7
-MLQq2HSuKCBcMaFvvK9,3,Postear,6
-MLQq2HSuKCBcMaFvvK9,4,Instagram,5
-MLQq2HSuKCBcMaFvvK9,5,Hastag,6
-MLR-usY5pe5nDXrGI8b,1,ciencia,8
-MLR-usY5pe5nDXrGI8b,2,Datos,7
-MLR-usY5pe5nDXrGI8b,3,Manipulación,1
-MLR-usY5pe5nDXrGI8b,4,Deciciones,7
-MLR-usY5pe5nDXrGI8b,5,Modelos,7
-MLR7MPhK2XCno_iqlDX,1,temor,2
-MLR7MPhK2XCno_iqlDX,2,desconfianza,2
-MLR7MPhK2XCno_iqlDX,3,preocupación,2
-MLR7MPhK2XCno_iqlDX,4,desigualdad,2
-MLR7MPhK2XCno_iqlDX,5,elite,3
-MLSLYhelOqYAdfxsAl1,1,Desconocida,5
-MLSLYhelOqYAdfxsAl1,2,Desconocida,5
-MLSLYhelOqYAdfxsAl1,3,Desconocida,5
-MLSLYhelOqYAdfxsAl1,4,Desconocida,5
-MLSLYhelOqYAdfxsAl1,5,Desconocida,5
-MLSXmD3hmOnyus5Ew4T,1,Manipulación,10
-MLSXmD3hmOnyus5Ew4T,2,Intromisión,10
-MLSXmD3hmOnyus5Ew4T,3,Violación a la Intimidad,7
-MLSXmD3hmOnyus5Ew4T,4,Información,0
-MLSXmD3hmOnyus5Ew4T,5,Velocidad,0
-MLSwNTv-pwfEi4pbLcC,1,Robótica ,10
-MLSwNTv-pwfEi4pbLcC,2,Investigación informática ,10
-MLSwNTv-pwfEi4pbLcC,3,Prolog,5
-MLSwNTv-pwfEi4pbLcC,4,Redes neuronales,10
-MLSwNTv-pwfEi4pbLcC,5,Películas de ciencia ficción ,5
-MLSwNTv-pwfEi4pbLcC,6,Deshumanización de servicios,0
-MLXt4an9A8nPM2k32Lk,1,Análisis  de datos,9
-MLXt4an9A8nPM2k32Lk,2,Algoritmo redes sociales ,2
-MLXt4an9A8nPM2k32Lk,3,Minería de datos,8
-MLXt4an9A8nPM2k32Lk,4,Data mining,8
-MLXt4an9A8nPM2k32Lk,5,Ingeniería de Datos,8
-MLYI3-4DIiw96l6YXh6,1,computadoras,5
-MLYI3-4DIiw96l6YXh6,2,tecnología,5
-MLYI3-4DIiw96l6YXh6,3,máquinas,5
-MLYI3-4DIiw96l6YXh6,4,objetividad,5
-MLYI3-4DIiw96l6YXh6,5,frialdad,5
-MLbm_HvztjTY5SpqHSb,1,Sobreabundancia de datos,5
-MLbm_HvztjTY5SpqHSb,2,Exceso de información,5
-MLbm_HvztjTY5SpqHSb,3,Sistemas de algoritmos,4
-MLbm_HvztjTY5SpqHSb,4,Patrones de afinidad,5
-MLbm_HvztjTY5SpqHSb,5,Herramienta para medir comportamientos,5
-MLepYbouoqwmtJNRRbK,1,Internet,8
-MLepYbouoqwmtJNRRbK,2,Google,8
-MLepYbouoqwmtJNRRbK,3,Informacion,7
-MLepYbouoqwmtJNRRbK,4,Conceptos,7
-MLepYbouoqwmtJNRRbK,5,Investigación,8
-MLj75YRdF8OayI_YSYk,1,Relacion,7
-MLj75YRdF8OayI_YSYk,2,Colaboracion,5
-MLj75YRdF8OayI_YSYk,3,Imitacion ,2
-MLj75YRdF8OayI_YSYk,4,Manipulacion,2
-MLj75YRdF8OayI_YSYk,5,Dominancia,2
-MLjFdh7FZ9HXdG4kn72,1,Creación,7
-MLjFdh7FZ9HXdG4kn72,2,Computacion,5
-MLjFdh7FZ9HXdG4kn72,3,Humanos,4
-MLjFdh7FZ9HXdG4kn72,4,Acción,4
-MLjFdh7FZ9HXdG4kn72,5,Datos,4
-MLjoVz5SmA1mjjGUg-4,1,Gran dato,5
-MLjoVz5SmA1mjjGUg-4,2,Una hamburguesa,0
-MLjoVz5SmA1mjjGUg-4,3,Gran noticia,0
-MLjoVz5SmA1mjjGUg-4,4,Muy grande,0
-MLjoVz5SmA1mjjGUg-4,5,Gran sorpresa,0
-MLtIssGbdgViO8EAnsB,1,datos,5
-MLtIssGbdgViO8EAnsB,2,acceso,5
-MLtIssGbdgViO8EAnsB,3,calculo,5
-MLtIssGbdgViO8EAnsB,4,análisis,5
-MLtIssGbdgViO8EAnsB,5,conocimiento,5
-MLzJP5OPDMNyjzga20r,1,Conocimiento,10
-MLzJP5OPDMNyjzga20r,2,Investigar,10
-MLzJP5OPDMNyjzga20r,3,Evaluar,10
-MLzJP5OPDMNyjzga20r,4,Invertir,10
-MLzJP5OPDMNyjzga20r,5,Desarrollar,10
-MLzWVMlaghBvoodHU0o,1,Conciencia,9
-MLzWVMlaghBvoodHU0o,2,Robot,4
-MLzWVMlaghBvoodHU0o,3,Aprendizaje,8
-MLzWVMlaghBvoodHU0o,4,Emociones,9
-MLzWVMlaghBvoodHU0o,5,Programación,5
-MLzxLu_plxUcwg2yan3,1,ROBOT,5
-MLzxLu_plxUcwg2yan3,2,MECANIZACION,5
-MLzxLu_plxUcwg2yan3,3,APARATOS,5
-MLzxLu_plxUcwg2yan3,4,ENERGIA,5
-MLzxLu_plxUcwg2yan3,5,DESEMPLEO,0
-MM0WgNNTWZX7RxcRr9t,1,Computadoras,10
-MM0WgNNTWZX7RxcRr9t,2,Robots,0
-MM0WgNNTWZX7RxcRr9t,3,Dominar al hombre,0
-MM0WgNNTWZX7RxcRr9t,4,Avance,10
-MM0WgNNTWZX7RxcRr9t,5,Incertidumbre,2
-MM1BFTeXDsl45QJu9wV,1,Logaritmos,6
-MM1BFTeXDsl45QJu9wV,2,Redes neuronales,7
-MM1BFTeXDsl45QJu9wV,3,Automatizacion,3
-MM1BFTeXDsl45QJu9wV,4,Big data,5
-MM1BFTeXDsl45QJu9wV,5,Robotica,6
-MM1BFTeXDsl45QJu9wV,6,Lenguaje Proposicional,7
-MM1BFTeXDsl45QJu9wV,7,Machines learning,8
-MM1HiQs8bhviZSuYPMN,1,problemas,1
-MM1HiQs8bhviZSuYPMN,2,distancia,1
-MM1HiQs8bhviZSuYPMN,3,des humanizar,1
-MM1HiQs8bhviZSuYPMN,4,robo,0
-MM1HiQs8bhviZSuYPMN,5,invasión ,1
-MM3I4Xnq8cheDO8b4Sm,1,Progreso,8
-MM3I4Xnq8cheDO8b4Sm,2,Miedo,4
-MM3I4Xnq8cheDO8b4Sm,3,Responsabilidad,8
-MM3I4Xnq8cheDO8b4Sm,4,Etica,9
-MM3I4Xnq8cheDO8b4Sm,5,Solidaridad,9
-MM61YpZeQIAbLmBkGrN,1,Robot,10
-MM61YpZeQIAbLmBkGrN,2,Automatico,10
-MM61YpZeQIAbLmBkGrN,3,Sinprivacidad,0
-MM61YpZeQIAbLmBkGrN,4,Avisos,4
-MM61YpZeQIAbLmBkGrN,5,Estadisticas,7
-MM7Yo-7GxNnXZyKcjKf,1,Gran,10
-MM7Yo-7GxNnXZyKcjKf,2,Dato,10
-MM7Yo-7GxNnXZyKcjKf,3,Interés,10
-MM7Yo-7GxNnXZyKcjKf,4,Información,10
-MM7Yo-7GxNnXZyKcjKf,5,Importante,10
-MM86Yjoq_113AlNA7Hv,1,Amenaza,2
-MM86Yjoq_113AlNA7Hv,2,Control,3
-MM86Yjoq_113AlNA7Hv,3,Pérdida de la Privacidad,1
-MM86Yjoq_113AlNA7Hv,4,Esclavización,2
-MM86Yjoq_113AlNA7Hv,5,Gestión,7
-MM8FtmWeg3r_BMWcbLr,1,telenoche,10
-MM8FtmWeg3r_BMWcbLr,2,somos lo que escribimos,10
-MM8FtmWeg3r_BMWcbLr,3,es tendencia ,6
-MM8FtmWeg3r_BMWcbLr,4,ejercitos de cientificos,1
-MM8FtmWeg3r_BMWcbLr,5,que nos interesa,8
-MM8aMK1YZ6AiZ9OfLGm,1,Tecnologia,0
-MM8aMK1YZ6AiZ9OfLGm,2,Información,0
-MM8aMK1YZ6AiZ9OfLGm,3,Rapidez,0
-MM8aMK1YZ6AiZ9OfLGm,4,Informatica,0
-MM8aMK1YZ6AiZ9OfLGm,5,Amplitud,0
-MMA3M-WS3ySl6CTG1to,1,Ciencia de los datos,10
-MMA3M-WS3ySl6CTG1to,2,Estudio de los datos,10
-MMA3M-WS3ySl6CTG1to,3,Estadisticas de datos,10
-MMA3M-WS3ySl6CTG1to,4,Datos,10
-MMA3M-WS3ySl6CTG1to,5,Evaluacion de los datos,10
-MMBXdmzqVokHX2B9bMM,1,Tecnología,5
-MMBXdmzqVokHX2B9bMM,2,información ,5
-MMBXdmzqVokHX2B9bMM,3,Gates,5
-MMBXdmzqVokHX2B9bMM,4,Computadora,5
-MMBXdmzqVokHX2B9bMM,5,digital ,5
-MMBqICRyPxt8eTveAcP,1,Gran dato,0
-MMBqICRyPxt8eTveAcP,2,Gran fecha,0
-MMBqICRyPxt8eTveAcP,3,Dato interesante,0
-MMBqICRyPxt8eTveAcP,4,Una fecha importante,0
-MMBqICRyPxt8eTveAcP,5,Un gran cambio,0
-MMCEB6Cs23tAF9gRaT6,1,Estadistica,7
-MMCEB6Cs23tAF9gRaT6,2,Datos,8
-MMCEB6Cs23tAF9gRaT6,3,Base de Datos,7
-MMCEB6Cs23tAF9gRaT6,4,Volume,6
-MMCEB6Cs23tAF9gRaT6,5,Insights,6
-MMDbwLyHiqYw7KMtGDW,1,amigos,10
-MMDbwLyHiqYw7KMtGDW,2,familia,10
-MMDbwLyHiqYw7KMtGDW,3,vecinos,10
-MMDbwLyHiqYw7KMtGDW,4,amor,10
-MMDbwLyHiqYw7KMtGDW,5,deportes,10
-MME3kIEABvjGHIETyez,1,Robots,3
-MME3kIEABvjGHIETyez,2,Película ,6
-MME3kIEABvjGHIETyez,3,Futuro ,3
-MME3kIEABvjGHIETyez,4,Plateado,7
-MME3kIEABvjGHIETyez,5,Metalico,6
-MNUEENLcQ_awqZFC8rV,1,Manipulación ,10
-MNUEENLcQ_awqZFC8rV,2,Deshumanización ,10
-MNUEENLcQ_awqZFC8rV,3,Control,10
-MNUEENLcQ_awqZFC8rV,4,Engaño,10
-MNUEENLcQ_awqZFC8rV,5,Desamor,10
-MNUEENLcQ_awqZFC8rV,6,Nom,10
-MO400KVthenDRhPgXKp,1,manipulación,0
-MO400KVthenDRhPgXKp,2,negocio,0
-MO400KVthenDRhPgXKp,3,capitalismo,0
-MO400KVthenDRhPgXKp,4,fraudulento,0
-MO400KVthenDRhPgXKp,5,mentiras,0
-MO44uJ7Wrqe4QAlSNUm,1,robot,9
-MO44uJ7Wrqe4QAlSNUm,2,internet de las cosas,9
-MO44uJ7Wrqe4QAlSNUm,3,artefactos inteligentes,9
-MO44uJ7Wrqe4QAlSNUm,4,drones,9
-MO44uJ7Wrqe4QAlSNUm,5,simuladores,9
-MO45KPcOZowG1uKAUMA,1,universal,9
-MO45KPcOZowG1uKAUMA,2,superior,5
-MO45KPcOZowG1uKAUMA,3,incomprensible,2
-MO45KPcOZowG1uKAUMA,4,raro,2
-MO45KPcOZowG1uKAUMA,5,extremo,6
-MO4BCVbTt84raAy3Qcs,1,Inteligencia ,10
-MO4BCVbTt84raAy3Qcs,2,Optimizar ,9
-MO4BCVbTt84raAy3Qcs,3,Velocidad ,9
-MO4BCVbTt84raAy3Qcs,4,Deducción ,8
-MO4BCVbTt84raAy3Qcs,5,Ingenio ,5
-MO4YBQ3eH4gNQdBzobR,1,Futuro,10
-MO4YBQ3eH4gNQdBzobR,2,Conocimiento,10
-MO4YBQ3eH4gNQdBzobR,3,Ciencia,10
-MO4YBQ3eH4gNQdBzobR,4,Apertura,10
-MO4YBQ3eH4gNQdBzobR,5,Creatividad,10
-MO4jK-s_-051I7hC8cx,1,Graficos,10
-MO4jK-s_-051I7hC8cx,2,Funciones,10
-MO4jK-s_-051I7hC8cx,3,Matemática,10
-MO4jK-s_-051I7hC8cx,4,Masivo,10
-MO4jK-s_-051I7hC8cx,5,Cuantitativo,10
-MO50TVHcm_tZjzBvbj-,1,infierno,0
-MO50TVHcm_tZjzBvbj-,2,sueño imposible,1
-MO50TVHcm_tZjzBvbj-,3,transhumanismo,0
-MO50TVHcm_tZjzBvbj-,4,cerrazón,1
-MO50TVHcm_tZjzBvbj-,5,contaminación,1
-MO50TVHcm_tZjzBvbj-,6,evitable en cualquier caso,1
-MO6D6_ijowDF31o8qqE,1,Machine Learning,7
-MO6D6_ijowDF31o8qqE,2,Base de Datos,9
-MO6D6_ijowDF31o8qqE,3,Programación,8
-MO6D6_ijowDF31o8qqE,4,Tecnología,8
-MO6D6_ijowDF31o8qqE,5,Data Science,10
-MO7WBQZMCJiGkty2kSp,1,breve,5
-MO7WBQZMCJiGkty2kSp,2,parco,3
-MO7WBQZMCJiGkty2kSp,3,pobre,3
-MO7WBQZMCJiGkty2kSp,4,dudoso,2
-MO7WBQZMCJiGkty2kSp,5,peligroso,3
-MO7ltqjRlPbC6HIssjp,1,Importante,9
-MO7ltqjRlPbC6HIssjp,2,Infaltable,9
-MO7ltqjRlPbC6HIssjp,3,Imprescindible,9
-MO7ltqjRlPbC6HIssjp,4,Valioso,9
-MO7ltqjRlPbC6HIssjp,5,Respetable,9
-MO7qjKMN7eFXgn7orgV,1,informacion,10
-MO7qjKMN7eFXgn7orgV,2,velocidad,10
-MO7qjKMN7eFXgn7orgV,3,archivos,10
-MO7qjKMN7eFXgn7orgV,4,comunicacion,10
-MO7qjKMN7eFXgn7orgV,5,enlaces,10
-MO84LCOOy-36W6ija_B,1,Control,3
-MO84LCOOy-36W6ija_B,2,Patron,7
-MO84LCOOy-36W6ija_B,3,Metodologias,8
-MO84LCOOy-36W6ija_B,4,Nomenclatura,8
-MO84LCOOy-36W6ija_B,5,Permanencia,3
-MO8QTOjcb08SIK8g7fx,1,Automatización de la industria,2
-MO8QTOjcb08SIK8g7fx,2,Transhumanismo,0
-MO8QTOjcb08SIK8g7fx,3,Control,0
-MO8QTOjcb08SIK8g7fx,4,Desempleo,0
-MO8QTOjcb08SIK8g7fx,5,Concentración,0
-MOAxyBAuPqM0VyZAqKM,1,Automatizacion de tareas,8
-MOAxyBAuPqM0VyZAqKM,2,Cambios en el trabajo,5
-MOAxyBAuPqM0VyZAqKM,3,Mejora calidad,9
-MOAxyBAuPqM0VyZAqKM,4,Aumento del control,3
-MOAxyBAuPqM0VyZAqKM,5,Pérdida de la privacidad,3
-MOBPk_BX3Ws5dVzyWWn,1,Evolución ,10
-MOBPk_BX3Ws5dVzyWWn,2,Condición humana,8
-MOBPk_BX3Ws5dVzyWWn,3,Demanda epocal,8
-MOBPk_BX3Ws5dVzyWWn,4,Reconfiguración cognitiva,10
-MOBPk_BX3Ws5dVzyWWn,5,Nueva socialidad,7
-MOCEZNXV-DoYjWASg-S,1,Rapidez,10
-MOCEZNXV-DoYjWASg-S,2,Toma de decisión,10
-MOCEZNXV-DoYjWASg-S,3,Interrelación de datos,10
-MOCEZNXV-DoYjWASg-S,4,Mejora de la calidad de vida,10
-MOCEZNXV-DoYjWASg-S,5,Reemplazo de mano de obra,10
-MOCKpw1sMrvqTcBTPPN,1,Datos,3
-MOCKpw1sMrvqTcBTPPN,2,Muchos,2
-MOCKpw1sMrvqTcBTPPN,3,Informatica,5
-MOCKpw1sMrvqTcBTPPN,4,Era digital,5
-MOCKpw1sMrvqTcBTPPN,5,Manipulación,2
-MODbnI-5VUOlIsPhFVK,1,Estadística ,10
-MODbnI-5VUOlIsPhFVK,2,Redes Sociales ,3
-MODbnI-5VUOlIsPhFVK,3,Mercado ,5
-MODbnI-5VUOlIsPhFVK,4,Sectorización ,5
-MODbnI-5VUOlIsPhFVK,5,Pato Donnald ,5
-MOEaPDOe2Wi94EYyA9c,1,Maquinas,6
-MOEaPDOe2Wi94EYyA9c,2,Automatización,5
-MOEaPDOe2Wi94EYyA9c,3,reemplazo,4
-MOEaPDOe2Wi94EYyA9c,4,numeros,7
-MOEaPDOe2Wi94EYyA9c,5,facilidad,5
-MOFNcNwtvqZoUYI3rtg,1,Integracion,0
-MOFNcNwtvqZoUYI3rtg,2,Confluencia,0
-MOFNcNwtvqZoUYI3rtg,3,Tecnologias,0
-MOFNcNwtvqZoUYI3rtg,4,Valor,0
-MOFNcNwtvqZoUYI3rtg,5,Información ,0
-MOHGLVU4javceRkhAEB,1,complejidad,5
-MOHGLVU4javceRkhAEB,2,entramado,7
-MOHGLVU4javceRkhAEB,3,modelado,8
-MOHGLVU4javceRkhAEB,4,asbtraccion,7
-MOHGLVU4javceRkhAEB,5,realidad,8
-MOHHBTx268AKZ_vK8K1,1,robot,0
-MOHHBTx268AKZ_vK8K1,2,homogeneizar población,0
-MOHHBTx268AKZ_vK8K1,3,desnaturalizar el mundo,0
-MOHHBTx268AKZ_vK8K1,4,urbanización obligatoria,0
-MOHHBTx268AKZ_vK8K1,5,perder el espíritu,0
-MOI5QN5ClfIvLo9bBdB,1,Gran,10
-MOI5QN5ClfIvLo9bBdB,2,Conocimiento,10
-MOI5QN5ClfIvLo9bBdB,3,Datos,10
-MOI5QN5ClfIvLo9bBdB,4,Conexión ,10
-MOI5QN5ClfIvLo9bBdB,5,Democratización ,10
-MOI_T_wGnPwAbuTr_Fc,1,tecnología,8
-MOI_T_wGnPwAbuTr_Fc,2,robótica,8
-MOI_T_wGnPwAbuTr_Fc,3,informática,8
-MOI_T_wGnPwAbuTr_Fc,4,control,2
-MOI_T_wGnPwAbuTr_Fc,5,vigilancia,2
-MOJA5-IyI0Cq2Yvnoeg,1,Robots,10
-MOJA5-IyI0Cq2Yvnoeg,2,Computadoras,8
-MOJA5-IyI0Cq2Yvnoeg,3,Reconocimiento facial,7
-MOJA5-IyI0Cq2Yvnoeg,4,Cámaras de seguridad,9
-MOJA5-IyI0Cq2Yvnoeg,5,Herramientas de edición digital,10
-MOLvQ6Rf_0nzH1A5MKR,1,Futuro,5
-MOLvQ6Rf_0nzH1A5MKR,2,Desempleo,1
-MOLvQ6Rf_0nzH1A5MKR,3,Individualismo ,1
-MOLvQ6Rf_0nzH1A5MKR,4,Aldea global,2
-MOLvQ6Rf_0nzH1A5MKR,5,Control,2
-MOMbebly0EmxgxFiqac,1,avance,8
-MOMbebly0EmxgxFiqac,2,ingenio,8
-MOMbebly0EmxgxFiqac,3,mejoras,8
-MOMbebly0EmxgxFiqac,4,conocimientos,9
-MOMbebly0EmxgxFiqac,5,ayuda,9
-MONEbzA-Jlym0UvY54j,1,Robots,0
-MONEbzA-Jlym0UvY54j,2,Computadoras,0
-MONEbzA-Jlym0UvY54j,3,Satélite,0
-MONEbzA-Jlym0UvY54j,4,Maquinas,0
-MONEbzA-Jlym0UvY54j,5,Energía solar,0
-MONQ0F5dkFkOm8rP-yC,1,futuro,10
-MONQ0F5dkFkOm8rP-yC,2,mejorar,10
-MONQ0F5dkFkOm8rP-yC,3,interesante,10
-MONQ0F5dkFkOm8rP-yC,4,descubrimiento,10
-MONQ0F5dkFkOm8rP-yC,5,ayuda,10
-MONwkLMxD4lF2rZfmfN,1,Programación,10
-MONwkLMxD4lF2rZfmfN,2,Sistema operativo,10
-MONwkLMxD4lF2rZfmfN,3,Nano chip,10
-MONwkLMxD4lF2rZfmfN,4,Realidad virtual,5
-MONwkLMxD4lF2rZfmfN,5,Robótica,5
-MOPRrWwutkkwga4-ICU,1,control,3
-MOPRrWwutkkwga4-ICU,2,almacenamiento datos,2
-MOPRrWwutkkwga4-ICU,3,deshumanizacion,2
-MOPRrWwutkkwga4-ICU,4,mercadotecnia,2
-MOPRrWwutkkwga4-ICU,5,analisis global,2
-MOQ7IBHLrbgCW4vzd75,1,Grandes cantidades de datos,10
-MOQ7IBHLrbgCW4vzd75,2,Datos estructurados y no estructurados,10
-MOQ7IBHLrbgCW4vzd75,3,Las 4 v,10
-MOQ7IBHLrbgCW4vzd75,4,predicen,10
-MOQ7IBHLrbgCW4vzd75,5,Brinda información para ltoma,10
-MOQb5jH5h7g_RjWllOL,1,Gran hermano,0
-MOQb5jH5h7g_RjWllOL,2,Marketing,0
-MOQb5jH5h7g_RjWllOL,3,Gestionar,10
-MOQb5jH5h7g_RjWllOL,4,Desigualdad,0
-MOQb5jH5h7g_RjWllOL,5,Financiarizacion,0
-MOT9rUexFQzWK9vd9JT,1,gran hermano,0
-MOT9rUexFQzWK9vd9JT,2,manipulación,0
-MOT9rUexFQzWK9vd9JT,3,falta de privacidad,0
-MOT9rUexFQzWK9vd9JT,4,control,0
-MOT9rUexFQzWK9vd9JT,5,predicción,5
-MOUie1lS4spfUxXwR06,1,Robot ,3
-MOUie1lS4spfUxXwR06,2,Computadora,0
-MOUie1lS4spfUxXwR06,3,Internet,7
-MOUie1lS4spfUxXwR06,4,Nanobots,8
-MOUie1lS4spfUxXwR06,5,Biotecnología ,6
-MOV9pskfCm-iDmC3hc4,1,Tecnologías ,10
-MOV9pskfCm-iDmC3hc4,2,Avances ,10
-MOV9pskfCm-iDmC3hc4,3,Progreso,10
-MOV9pskfCm-iDmC3hc4,4,Nuevos conocimientos ,10
-MOV9pskfCm-iDmC3hc4,5,Máquinas ,3
-MOWW1PozslL7zQ3Uu5m,1,Robótica ,10
-MOWW1PozslL7zQ3Uu5m,2,Desempleo,0
-MOWW1PozslL7zQ3Uu5m,3,Ciencia,5
-MOWW1PozslL7zQ3Uu5m,4,Contaminación ,0
-MOWW1PozslL7zQ3Uu5m,5,Tecnologías ,10
-MOX6OY28FHFxWiMn_hN,1,Grande,10
-MOX6OY28FHFxWiMn_hN,2,Datos,10
-MOX6OY28FHFxWiMn_hN,3,Informacion,10
-MOX6OY28FHFxWiMn_hN,4,Pocos,1
-MOX6OY28FHFxWiMn_hN,5,Util,10
-MOXQxsRq-1pFi7ICFDx,1,Grande,5
-MOXQxsRq-1pFi7ICFDx,2,Información,5
-MOXQxsRq-1pFi7ICFDx,3,Enigma,5
-MOXQxsRq-1pFi7ICFDx,4,Inglés,5
-MOXQxsRq-1pFi7ICFDx,5,Informática,5
-MOXhP4FlGqK77DBvz40,1,Software,6
-MOXhP4FlGqK77DBvz40,2,Tecnología ,6
-MOXhP4FlGqK77DBvz40,3,Máquina ,2
-MOXhP4FlGqK77DBvz40,4,Datos,4
-MOXhP4FlGqK77DBvz40,5,Diseño,1
-MOYSg15dAwtcKT9jwb-,1,Control,10
-MOYSg15dAwtcKT9jwb-,2,Datos,10
-MOYSg15dAwtcKT9jwb-,3,Conocimiento,10
-MOYSg15dAwtcKT9jwb-,4,Razonamiento,5
-MOYSg15dAwtcKT9jwb-,5,Decisión,5
-MOYj-2u1KzgK1Q7WLfR,1,Análisis de grandes masas de datos,10
-MOYj-2u1KzgK1Q7WLfR,2,Necesario para el progreso,10
-MOYj-2u1KzgK1Q7WLfR,3,Escases de científicos de datos,3
-MOYj-2u1KzgK1Q7WLfR,4,"Fundamental para el desarrollo de una región, país",10
-MOYj-2u1KzgK1Q7WLfR,5,Fundamental la aplicación de la IA en la Educación,10
-MO_9xneLt__gTFU_46U,1,Avances,10
-MO_9xneLt__gTFU_46U,2,Innovación,9
-MO_9xneLt__gTFU_46U,3,Desarrollo,8
-MO_9xneLt__gTFU_46U,4,Desigualdades,1
-MO_9xneLt__gTFU_46U,5,Precarización laboral,0
-MOaYEM7_lQ7HbGHOdC_,1,Datos personales,2
-MOaYEM7_lQ7HbGHOdC_,2,Información confidencial,0
-MOaYEM7_lQ7HbGHOdC_,3,Estadísticas,7
-MOaYEM7_lQ7HbGHOdC_,4,Información ciudadana,7
-MOaYEM7_lQ7HbGHOdC_,5,Datos abiertos ,8
-MObWOh6k39tV0W8DxWe,1,datos,3
-MObWOh6k39tV0W8DxWe,2,grandes,6
-MObWOh6k39tV0W8DxWe,3,control,7
-MObWOh6k39tV0W8DxWe,4,estadística,5
-MObWOh6k39tV0W8DxWe,5,cuidado ,5
-MOc5qB5gZ187A94FzCQ,1,Inconmensurable ,10
-MOc5qB5gZ187A94FzCQ,2,Responsabilidad,10
-MOc5qB5gZ187A94FzCQ,3,Riesgoso,0
-MOc5qB5gZ187A94FzCQ,4,Conocimiento,10
-MOc5qB5gZ187A94FzCQ,5,Conexion ,10
-MOcnYyAE-bzFE0uby1r,1,abundancia de información,8
-MOcnYyAE-bzFE0uby1r,2,poca privacidad,2
-MOcnYyAE-bzFE0uby1r,3,desconfianza,2
-MOcnYyAE-bzFE0uby1r,4,temor,2
-MOcnYyAE-bzFE0uby1r,5,reglas poco claras,2
-MOd4tdpZfpdFSlywxdQ,1,Técnologia,10
-MOd4tdpZfpdFSlywxdQ,2,Futuro,10
-MOd4tdpZfpdFSlywxdQ,3,Novedoso,10
-MOd4tdpZfpdFSlywxdQ,4,Avance,10
-MOd4tdpZfpdFSlywxdQ,5,Creatividad,10
-MOfWTrBF6boTpmNPSv5,1,ALGORITMOS,10
-MOfWTrBF6boTpmNPSv5,2,DATOS,10
-MOfWTrBF6boTpmNPSv5,3,INFORMACION,10
-MOfWTrBF6boTpmNPSv5,4,CAPACIDADES,10
-MOfWTrBF6boTpmNPSv5,5,MAQUINA,10
-MOgqe6EI9T4o52g0oXQ,1,Maquina,7
-MOgqe6EI9T4o52g0oXQ,2,Robot,8
-MOgqe6EI9T4o52g0oXQ,3,Big data,7
-MOgqe6EI9T4o52g0oXQ,4,Tecnologia,8
-MOgqe6EI9T4o52g0oXQ,5,Computadora,8
-MOhMYZ-m8Uf7ky4MVlJ,1,robot,8
-MOhMYZ-m8Uf7ky4MVlJ,2,datos,5
